Epoch,Learn rate,Avg Train loss,Train Accuracy,Avg Eval loss,Eval accuracy
296,5.17090719796826E-05,0.8798838257789610,0.8254847526550290,0.8798838257789610,0.8254847526550290
297,5.18837647904248E-05,0.8603474497795110,0.8301016092300420,0.8603474497795110,0.8301016092300420
298,5.2058457601167E-05,0.8422872424125670,0.8301016092300420,0.8422872424125670,0.8301016092300420
299,5.22331504119092E-05,0.8265753984451290,0.832871675491333,0.8265753984451290,0.832871675491333
300,5.24078432226513E-05,0.8117311596870420,0.8356417417526250,0.8117311596870420,0.8356417417526250
301,5.25825360333935E-05,0.7977206110954290,0.8393352031707760,0.7977206110954290,0.8393352031707760
302,5.27572288441357E-05,0.7846829891204830,0.8476454615592960,0.7846829891204830,0.8476454615592960
303,5.29319216548778E-05,0.7710286378860470,0.8476454615592960,0.7710286378860470,0.8476454615592960
304,5.310661446562E-05,0.7604085206985470,0.8494921922683720,0.7604085206985470,0.8494921922683720
305,5.32813072763622E-05,0.7490363121032720,0.854108989238739,0.7490363121032720,0.854108989238739
306,5.34560000871043E-05,0.737123429775238,0.8550323247909550,0.737123429775238,0.8550323247909550
307,5.36306928978465E-05,0.7253924012184140,0.8568790555000310,0.7253924012184140,0.8568790555000310
308,5.38053857085887E-05,0.7098288536071780,0.8633425831794740,0.7098288536071780,0.8633425831794740
309,5.39800785193309E-05,0.6937142014503480,0.8670360445976260,0.6937142014503480,0.8670360445976260
310,5.4154771330073E-05,0.6764542460441590,0.8670360445976260,0.6764542460441590,0.8670360445976260
311,5.43294641408152E-05,0.6645383238792420,0.8762696385383610,0.6645383238792420,0.8762696385383610
312,5.45041569515574E-05,0.6525281667709350,0.8753462433815000,0.6525281667709350,0.8753462433815000
313,5.46788497622996E-05,0.6478432416915890,0.8799630999565130,0.6478432416915890,0.8799630999565130
314,5.48535425730417E-05,0.6405665874481200,0.8836565017700200,0.6405665874481200,0.8836565017700200
315,5.50282353837839E-05,0.6221704483032230,0.888273298740387,0.6221704483032230,0.888273298740387
316,5.52029281945261E-05,0.6051209568977360,0.8928901553153990,0.6051209568977360,0.8928901553153990
317,5.53776210052682E-05,0.5940636396408080,0.8947368264198300,0.5940636396408080,0.8947368264198300
318,5.55523138160104E-05,0.5868312120437620,0.8956602215766910,0.5868312120437620,0.8956602215766910
319,5.57270066267526E-05,0.5769084095954900,0.8975069522857670,0.5769084095954900,0.8975069522857670
320,5.59016994374947E-05,0.5659222602844240,0.8965835571289060,0.5659222602844240,0.8965835571289060
321,5.60763922482369E-05,0.555934727191925,0.9012003540992740,0.555934727191925,0.9012003540992740
322,5.62510850589791E-05,0.542649507522583,0.902123749256134,0.542649507522583,0.902123749256134
323,5.64257778697213E-05,0.529525101184845,0.907663881778717,0.529525101184845,0.907663881778717
324,5.66004706804634E-05,0.518230676651001,0.9067405462265020,0.518230676651001,0.9067405462265020
325,5.67751634912056E-05,0.5094162225723270,0.907663881778717,0.5094162225723270,0.907663881778717
326,5.69498563019478E-05,0.49956023693084700,0.9104340076446530,0.49956023693084700,0.9104340076446530
327,5.71245491126899E-05,0.4902938902378080,0.9150508046150210,0.4902938902378080,0.9150508046150210
328,5.72992419234321E-05,0.4804893136024480,0.9178208708763120,0.4804893136024480,0.9178208708763120
329,5.74739347341743E-05,0.4744650423526760,0.9178208708763120,0.4744650423526760,0.9178208708763120
330,5.76486275449165E-05,0.4646507501602170,0.9215143322944640,0.4646507501602170,0.9215143322944640
331,5.78233203556586E-05,0.45588788390159600,0.9224376678466800,0.45588788390159600,0.9224376678466800
332,5.79980131664008E-05,0.4440392553806310,0.92336106300354,0.4440392553806310,0.92336106300354
333,5.8172705977143E-05,0.4321289658546450,0.925207793712616,0.4321289658546450,0.925207793712616
334,5.83473987878851E-05,0.42027440667152400,0.928901195526123,0.42027440667152400,0.928901195526123
335,5.85220915986273E-05,0.4149583578109740,0.928901195526123,0.4149583578109740,0.928901195526123
336,5.86967844093695E-05,0.40885022282600400,0.9325946569442750,0.40885022282600400,0.9325946569442750
337,5.88714772201117E-05,0.3980981707572940,0.9335179924964910,0.3980981707572940,0.9335179924964910
338,5.90461700308538E-05,0.38586553931236300,0.9390581846237180,0.38586553931236300,0.9390581846237180
339,5.9220862841596E-05,0.3760335147380830,0.9427516460418700,0.3760335147380830,0.9427516460418700
340,5.93955556523382E-05,0.3722805082798000,0.9399815201759340,0.3722805082798000,0.9399815201759340
341,5.95702484630803E-05,0.369568794965744,0.9436749815940860,0.369568794965744,0.9436749815940860
342,5.97449412738225E-05,0.36151301860809300,0.944598376750946,0.36151301860809300,0.944598376750946
343,5.99196340845647E-05,0.3496994376182560,0.9436749815940860,0.3496994376182560,0.9436749815940860
344,6.00943268953069E-05,0.3406566381454470,0.9492151737213140,0.3406566381454470,0.9492151737213140
345,6.0269019706049E-05,0.33296042680740400,0.9473684430122380,0.33296042680740400,0.9473684430122380
346,6.04437125167912E-05,0.3244418501853940,0.9482917785644530,0.3244418501853940,0.9482917785644530
347,6.06184053275334E-05,0.3227600157260900,0.9482917785644530,0.3227600157260900,0.9482917785644530
348,6.07930981382755E-05,0.3181263506412510,0.9510619044303890,0.3181263506412510,0.9510619044303890
349,6.09677909490177E-05,0.30379194021225000,0.951985239982605,0.30379194021225000,0.951985239982605
350,6.11424837597599E-05,0.2942824959754940,0.9584487676620480,0.2942824959754940,0.9584487676620480
351,6.1317176570502E-05,0.2889025807380680,0.9584487676620480,0.2889025807380680,0.9584487676620480
352,6.14918693812442E-05,0.28281140327453600,0.9612188339233400,0.28281140327453600,0.9612188339233400
353,6.16665621919864E-05,0.27510765194892900,0.9602954983711240,0.27510765194892900,0.9602954983711240
354,6.18412550027286E-05,0.269798219203949,0.9621422290802000,0.269798219203949,0.9621422290802000
355,6.20159478134707E-05,0.26503047347068800,0.9649122953414920,0.26503047347068800,0.9649122953414920
356,6.21906406242129E-05,0.25630319118499800,0.9676823616027830,0.25630319118499800,0.9676823616027830
357,6.23653334349551E-05,0.2504991292953490,0.9649122953414920,0.2504991292953490,0.9649122953414920
358,6.25400262456973E-05,0.2470695525407790,0.9649122953414920,0.2470695525407790,0.9649122953414920
359,6.27147190564394E-05,0.2413693517446520,0.9667590260505680,0.2413693517446520,0.9667590260505680
360,6.28894118671816E-05,0.23340703547000900,0.9695290923118590,0.23340703547000900,0.9695290923118590
361,6.30641046779238E-05,0.22618241608142900,0.9722991585731510,0.22618241608142900,0.9722991585731510
362,6.32387974886659E-05,0.21679408848285700,0.9759926199913030,0.21679408848285700,0.9759926199913030
363,6.34134902994081E-05,0.21226628124713900,0.9769160151481630,0.21226628124713900,0.9769160151481630
364,6.35881831101503E-05,0.20882895588874800,0.9769160151481630,0.20882895588874800,0.9769160151481630
365,6.37628759208925E-05,0.20609624683857000,0.9759926199913030,0.20609624683857000,0.9759926199913030
366,6.39375687316346E-05,0.20335158705711400,0.9741458892822270,0.20335158705711400,0.9741458892822270
367,6.41122615423768E-05,0.19703978300094600,0.9750692844390870,0.19703978300094600,0.9750692844390870
368,6.4286954353119E-05,0.1908358633518220,0.9778393507003780,0.1908358633518220,0.9778393507003780
369,6.44616471638611E-05,0.18331430852413200,0.9833795428276060,0.18331430852413200,0.9833795428276060
370,6.46363399746033E-05,0.1795368194580080,0.9824561476707460,0.1795368194580080,0.9824561476707460
371,6.48110327853455E-05,0.1764661818742750,0.9824561476707460,0.1764661818742750,0.9824561476707460
372,6.49857255960876E-05,0.17317582666873900,0.9824561476707460,0.17317582666873900,0.9824561476707460
373,6.51604184068298E-05,0.16877633333206200,0.9852262139320370,0.16877633333206200,0.9852262139320370
374,6.5335111217572E-05,0.16495457291603100,0.9870729446411130,0.16495457291603100,0.9870729446411130
375,6.55098040283142E-05,0.16062407195568100,0.9879963397979740,0.16062407195568100,0.9879963397979740
376,6.56844968390563E-05,0.15823498368263200,0.9870729446411130,0.15823498368263200,0.9870729446411130
377,6.58591896497985E-05,0.15597666800022100,0.9861496090888980,0.15597666800022100,0.9861496090888980
378,6.60338824605407E-05,0.1519133299589160,0.9870729446411130,0.1519133299589160,0.9870729446411130
379,6.62085752712828E-05,0.14631663262844100,0.9879963397979740,0.14631663262844100,0.9879963397979740
380,6.6383268082025E-05,0.1432855874300000,0.9879963397979740,0.1432855874300000,0.9879963397979740
381,6.65579608927672E-05,0.14062736928463000,0.9889196753501890,0.14062736928463000,0.9889196753501890
382,6.67326537035094E-05,0.13617269694805100,0.9898430705070500,0.13617269694805100,0.9898430705070500
383,6.69073465142515E-05,0.13201896846294400,0.9889196753501890,0.13201896846294400,0.9889196753501890
384,6.70820393249937E-05,0.12880143523216200,0.9889196753501890,0.12880143523216200,0.9889196753501890
385,6.72567321357359E-05,0.12561900913715400,0.9898430705070500,0.12561900913715400,0.9898430705070500
386,6.7431424946478E-05,0.1234837993979450,0.9889196753501890,0.1234837993979450,0.9889196753501890
387,6.76061177572202E-05,0.12033479660749400,0.9907664060592650,0.12033479660749400,0.9907664060592650
388,6.77808105679624E-05,0.11673740297555900,0.9916897416114810,0.11673740297555900,0.9916897416114810
389,6.79555033787046E-05,0.11183352768421200,0.9916897416114810,0.11183352768421200,0.9916897416114810
390,6.81301961894467E-05,0.10863989591598500,0.9916897416114810,0.10863989591598500,0.9916897416114810
391,6.83048890001889E-05,0.10763099789619400,0.9916897416114810,0.10763099789619400,0.9916897416114810
392,6.84795818109311E-05,0.10572963207960100,0.9889196753501890,0.10572963207960100,0.9889196753501890
393,6.86542746216732E-05,0.10155867040157300,0.9926131367683410,0.10155867040157300,0.9926131367683410
394,6.88289674324154E-05,0.09676218032836910,0.9953832030296330,0.09676218032836910,0.9953832030296330
395,6.90036602431576E-05,0.09241647273302080,0.9972299337387090,0.09241647273302080,0.9972299337387090
396,6.91783530538998E-05,0.08965896815061570,0.9972299337387090,0.08965896815061570,0.9972299337387090
397,6.93530458646419E-05,0.08756625652313230,0.9953832030296330,0.08756625652313230,0.9953832030296330
398,6.95277386753841E-05,0.08651255816221240,0.9963065981864930,0.08651255816221240,0.9963065981864930
399,6.97024314861263E-05,0.08763105422258380,0.994459867477417,0.08763105422258380,0.994459867477417
400,6.98771242968684E-05,0.08588175475597380,0.9935364723205570,0.08588175475597380,0.9935364723205570
